Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers
x,post,2057799771897966659,"Perangai sebenar PAS PN

Jenis manusia tk sedar diri, masa Bersatu ada duit PAS cari Bersatu tinggalkan Umno atas alasan melayu islam.

Skrg Umno berduit, PAS buat perkara yang sama dekat Bersatu https://t.co/ysRVIJK129",https://x.com/apanakdikato/status/2057799771897966659,neutral,Fri May 22 12:24:32 +0000 2026,114,31,16,3126,0.0,192,227.126,,
x,comment,2057870524563529918,"PAS tak boleh buat kawan kerjasama sama ada formal atau longgar.

Masa MN, dia letak Berjasa sebagai ""Decoy"" dekat Tanjung Piai.
Ingat UMNO Johor bodoh ke?
Orang PAS undi berjasa.

Kalau dia berkawan dengan bukan islam, Calon PN bukan islam lawan islam lain, dia undi yang islam itu.
Padahal bukan islam itu bawa logo PN. 

Dr Dominic Kena getah Macam itulah.",,neutral,1779469541000,8,0,2,0,0.0,14,,Sauffie,0.0
x,comment,2057985558350381566,"@apanakdikato @JambanMafia Benci² aku dekat umno bersatu atas sikap tamak menyakau dan suka perbodohkan melayu, tp dengan PAS ni menyakau + suka bodohkan melayu + agama Allah pun dia tunggang untuk duit kedudukan dan tittle² 

Sedar akan tak banyak duit, dia tau nak kemana nak melacurkan agama untuk duit",,neutral,1779496967000,7,0,0,0,0.0,7,,𝔰𝔞𝔪𝔖 yellowBlue,0.0
x,comment,2057810343339151591,@apanakdikato haha. minggu lepas baru PN keluar kenyataan.. mohon pengerusi PN amk tindakan kt presiden pas. ke bekas tukang bawak beg tak berani? https://t.co/SZsfpn4CGR,,neutral,1779455192000,5,0,0,0,0.0,5,,Tenggiling Bisu,0.0
x,comment,2057877955905527996,@apanakdikato Duri dalam daging simpan buat apa. Org yg senyap2 jumpa belakang nk settle kes x patut wujud.,,neutral,1779471312000,3,1,0,0,0.0,5,,Nama_Aku_Rul,0.0
x,comment,2057998324645646673,@apanakdikato Din Yasin dah kata… parti ajaran sesat…dan skrg sgt jelas,,neutral,1779500011000,3,0,1,0,0.0,6,,MCO2U,0.0
x,comment,2057801930228052075,@apanakdikato @PPBMofficial kena main dengan @PASPusat je lah.. PAS nk geng Hamzah masuk PN..,,neutral,1779453186000,3,0,0,0,0.0,3,,Rasidi Zainal,0.0
x,comment,2057971491137077339,@apanakdikato @JambanMafia Jijik mcm sundal pisau cukur lebay² kepam tu,,neutral,1779493613000,3,0,0,0,0.0,3,,Awan Nano,0.0
x,comment,2058004875418718677,@apanakdikato Pastu ada hati ckp boleh BERSAMA. https://t.co/lvU5CGvcwd,,neutral,1779501572000,2,0,0,0,0.0,2,,FR~,0.0
x,comment,2058066796566192175,@apanakdikato Semua parti majoriti melayu/islam perlu cari titik persamaan dan bersatu atas dasat itu. Parti2 skrg baik Pas atau Umno atau Pkr nmpk hanya mengejar kuasa dan harta. Yg mjadi mangsa: rakyat jelata.,,neutral,1779516335000,1,0,0,0,0.0,1,,TooSayer,0.0
x,comment,2057862516441796798,@apanakdikato Dasar mata duitannnnn...,,neutral,1779467631000,4,0,1,0,0.0,7,,Bro2FaceB🇲🇾,0.0
x,comment,2057824671496552752,@apanakdikato pelacur,,neutral,1779458608000,3,0,0,0,0.0,3,,Artemis.P,0.0
x,comment,2058002360958648425,@apanakdikato Sundal,,neutral,1779500973000,2,0,0,0,0.0,2,,Juruteknik Kömputer⌨️💾,0.0
x,comment,2058145092976906502,@apanakdikato Habis madu sepah dibuang..,,neutral,1779535003000,1,0,0,0,0.0,1,,i_think,0.0
x,comment,2058111306880946309,@apanakdikato #TerimaKasihJasin,,neutral,1779526948000,0,0,0,0,0.0,0,,Icebear Bae 🐻‍❄️,0.0
x,post,2058008702796677212,"PAS sudah pasti akan meninggalkan PN dan seterusnya akan terbubar krn Bersatu dh papa kedana

PAS akan tubuh pakatan baru bersama Pejuang dan Berjasa dan geng SD ( Reset ) tanpa Umno dan Bersatu.

https://t.co/DlPEGqiyHe",https://x.com/apanakdikato/status/2058008702796677212,neutral,Sat May 23 02:14:45 +0000 2026,22,1,8,1449,0.0,45,49.449,,
x,comment,2058011823824404621,"@apanakdikato PAS dah rasa sgt yakin dgn 'gelombang hijau'nya...
maka

seperti biasa (ikut skrip) di era Haji Hadi...
korg semua bole blah‼️
aku nak makan sorg😆

Cumanya..
Fulus tu cukup ke... 
dulu adalah sifat 'zuhud'
skrg era brabus, beemer &amp; vellfire😉",,neutral,1779503229000,3,1,0,0,0.0,5,,farfeel,0.0
x,comment,2058011046951207166,"@apanakdikato Untuk menambah perisa kepada nafsu yang semakin membuak biak.untuk menjadi kerajaan persekutuan, mereka.akan cuba memancing parti bianatang kancil join sekali sbb parti kampung spt PAS ni mmg x de harapan di kawasan2 bandar",,neutral,1779503044000,3,0,1,0,0.0,6,,walaununited,0.0
x,comment,2058012224787234957,"@apanakdikato Aikk katanya berjuang untuk Abata, kata nak gabung semua parti Melayu,  tau2 untuk keuntungan parti dia sendiri jugak. Wadehek la PAS 😂😂",,neutral,1779503325000,1,0,0,0,0.0,1,,maulcoal,0.0
x,comment,2058015454908850215,@apanakdikato Betul lah tu Hadi mana boleh tinggalkan sahabat lama dia Tun Det.. kan bnyk duit lagi 😂😂,,neutral,1779504095000,1,0,0,0,0.0,1,,Negaraku,0.0
x,comment,2058060897596444857,@apanakdikato Boleh recycle nama lama: https://t.co/iidoiekbhi,,neutral,1779514929000,0,0,1,0,0.0,3,,ᎢᎪᏞᏆᏢᎾᏁᏴᎾᎠᎾ,0.0
x,comment,2058035884902301710,@apanakdikato hehehe. https://t.co/ukC9BpktOX,,neutral,1779508966000,0,0,0,0,0.0,0,,Tenggiling Bisu,0.0
x,post,2025455764853371139,"Azmin seemed to have been placed in Bersatu to block any attempt at PAS, UMNO and Bersatu to come together, which would cause headache to Anwar government.",https://x.com/FreeMsian/status/2025455764853371139,neutral,Sun Feb 22 06:21:00 +0000 2026,75,10,4,23424,0.0,323,130.424,,
x,comment,2025695477153550474,@FreeMsian He will kicks Muhyddin soon,,neutral,1771798412000,2,0,0,0,0.0,2,,Aba_G,0.0
x,comment,2025537648094540222,@FreeMsian I don’t see any benefits for these parties coming together,,neutral,1771760782000,1,0,0,0,0.0,1,,0x_archangel,0.0
x,comment,2025473560161255695,@FreeMsian Damn what is this 4d chess,,neutral,1771745502000,1,0,0,0,0.0,1,,La BouFad,0.0
x,comment,2025578750809895302,@FreeMsian Azmin is Anwars proxy.,,neutral,1771770582000,0,0,0,0,0.0,0,,Affandi Yaacob,0.0
x,post,2058491773358583810,"PAS akan umumkan untuk keluar PN untuk bersama dengan team reset + Berjasa + Pejuang

https://t.co/mlLr7JojuI",https://x.com/apanakdikato/status/2058491773358583810,neutral,Sun May 24 10:14:18 +0000 2026,72,14,15,7227,0.0,173,152.227,,
x,comment,2058727133401497896,"@apanakdikato Buat apa pas nk keluar PN, pas pengerusi PN kot. Kalau bersatu nk bersama PH silakan. PH mmg nk parti melayu utk pru akan datang sbb pan xleh pkai 🤣",,neutral,1779673772000,1,0,0,0,0.0,1,,Nama_Aku_Rul,0.0
x,comment,2058757683516428765,@apanakdikato Dimana ada gula disitu ada semut.. dimana ada fulus disitu  ada lebai 😆😂🤣,,neutral,1779681056000,1,0,0,0,0.0,1,,Ahmad RMZ,0.0
x,comment,2058542464424878483,@apanakdikato Dimana ada duit...disitu ada PAS.. Pejuang banyak duit,,neutral,1779629744000,6,0,0,0,0.0,6,,JiaZhenFei,0.0
x,comment,2058733245630685382,"@apanakdikato Hijrahlah ke mana pun, ke laut jua",,neutral,1779675229000,0,0,0,0,0.0,0,,ETF trader,0.0
x,comment,2058871901397913670,@apanakdikato PAS umpama sampah hanyut dalam longkang.. sekian,,neutral,1779708287000,0,0,0,0,0.0,0,,Pelam Mango,0.0
x,comment,2058759402610704764,@apanakdikato alhamdulillah,,neutral,1779681466000,0,0,0,0,0.0,0,,SAS,0.0
x,comment,2058761835780948335,@apanakdikato PAS = parti opportunities....,,neutral,1779682046000,0,0,0,0,0.0,0,,Zionist is Satan 🇵🇸,0.0
x,comment,2058517399239094312,@apanakdikato 😂😂😂😂,,neutral,1779623768000,1,0,0,0,0.0,1,,Eqbal Kamal,0.0
x,comment,2058538192434016437,@apanakdikato Bila?,,neutral,1779628725000,1,0,0,0,0.0,1,,parkone,0.0
x,comment,2058725185403179029,@apanakdikato Kaki tumpang tarak malu punya parti,,neutral,1779673308000,0,0,0,0,0.0,0,,Vejayan Chinnaiah,0.0
x,comment,2058538812712931436,@apanakdikato @JambanMafia Gelakan?,,neutral,1779628873000,3,0,0,0,0.0,3,,☠️Sharman☠️,0.0
x,comment,2058546515283779599,@apanakdikato pas parti sampah sarap dlm politik malaysia.,,neutral,1779630709000,6,0,0,0,0.0,6,,Justmeeda,0.0
x,post,2057758340185501843,"Bersatu hari ini mengambil sikap bersederhana di sebalik kenyataan keras diberikan PAS melalui presiden parti itu, Abdul Hadi Awang, yang mengulas mengenai hubungan mereka sebagai parti komponen PN.

Menurut Bersatu, atas semangat setiakawan, mereka akan meneliti setiap perkara berbangkit sehingga menimbulkan rasa tidak puas hati PAS.

Ketua Penerangan Bersatu, Tun Faisal Ismail Aziz, berkata pihaknya memang memandang serius kenyataan yang dibuat Abdul berkaitan hubungan dan kerjasama mereka dalam PN. 

Berita penuh: https://t.co/uX2wqbEvmN",https://x.com/mkini_bm/status/2057758340185501843,neutral,Fri May 22 09:39:54 +0000 2026,5,1,9,6427,0.0,79,40.427,,
x,comment,2057759853721108987,@mkini_bm Bersatu akan belot post PRU16 sama mcm Zahid PRU2022.,,neutral,1779443155000,1,0,0,0,0.0,1,,سلواڠ ملاءوت,0.0
x,comment,2058045821074194835,"@mkini_bm Sudah tiba masanya PAS memikirkan untuk bercerai dengan Bersatu kerana cinta Hadi sentiasa kepada Umno. Memandangkan Umno sudah pasti ingin meninggalkan Kerajaan Perpaduan, sudah tiba masanya PAS memulakan perceraian dengan talak 1, 2 lalu 3 kerana UMNO tidak suka Bersatu.",,neutral,1779511335000,0,0,0,0,0.0,0,,Calvin Lee,0.0
x,comment,2058012183469175062,"@mkini_bm Tokkok - keep on pandanging serius. 

LOL",,neutral,1779503315000,0,0,0,0,0.0,0,,davetoh,0.0
x,comment,2058059323599962498,@mkini_bm Udah... nanti jadi bersekedudukan. https://t.co/yHjPeAK7iR,,neutral,1779514554000,0,0,0,0,0.0,0,,ᎢᎪᏞᏆᏢᎾᏁᏴᎾᎠᎾ,0.0
x,comment,2057762821631598716,@mkini_bm Pelacur bila duit dah habis ingat dia nak lekat ke.? Dia layan macam sampah je,,neutral,1779443862000,0,0,0,0,0.0,0,,halmi,0.0
x,comment,2058097232935874952,@mkini_bm Game kao tak cantik katek weii...,,neutral,1779523592000,0,0,0,0,0.0,0,,Mohd Mazlan,0.0
x,comment,2057982409547956416,@mkini_bm BERSEPAI...hahahahaha,,neutral,1779496216000,0,0,0,0,0.0,0,,Riz,0.0
x,comment,2057986007971311767,@mkini_bm Bersatu kena kencing dengan PAS!!! https://t.co/9FX0cPHUni,,neutral,1779497074000,0,0,0,0,0.0,0,,Adnilja,0.0
x,post,2058203217616687259,"Mmg setiap parti ada pertembungan

PKR - Blockchain vs RR
PAS - Ulama vs teknokrat
Bersatu -Midin vs Hamzah
DAP - Loke vs LGE
Umno - Zahid vs Najib
Amanah - Tak Pasti",https://x.com/apanakdikato/status/2058203217616687259,neutral,Sat May 23 15:07:41 +0000 2026,68,14,5,4377,0.0,130,115.377,,
x,comment,2058257992831869203,@apanakdikato @La_FarEast Barua² najib tu dah beria-ria sokong najib dah kena apa.? Hasil rompakan dulu tak cukup-cukup lagi ke bagi anak beranak makan.?,,neutral,1779561920000,0,0,0,0,0.0,0,,halmi,0.0
x,comment,2058258812222714302,@apanakdikato @La_FarEast Amanah tu bukan dulu ada isu puak ikram nak conquer ke?,,neutral,1779562116000,2,0,0,0,0.0,2,,Fitri Mn,0.0
x,comment,2058340790431256921,@apanakdikato Amanah = Mujahid vs Mat Sabu,,neutral,1779581661000,1,0,0,0,0.0,1,,Askar #BERSAMA,0.0
x,comment,2058487320089952501,@apanakdikato Tapi yg mana sampai ada parti baru dan pakat keluar ramai2. Yg lain gaduh dalam je,,neutral,1779616596000,0,0,0,0,0.0,0,,Dean AMX,0.0
x,comment,2058341426707251422,@apanakdikato Amanah: IKRAM vs geng bekas PAS,,neutral,1779581812000,3,0,0,0,0.0,3,,すふやん / スフヤン,0.0
x,post,2059518728384233871,"Pas bidas tuduhan Biro Politik Bersatu, sedia tunjuk bukti rekod komunikasi - Fadhli Shaari

NURUL HIDAYAH HAMID

SHAH ALAM – Pas membidas kenyataan Biro Politik Parti Pribumi Bersatu Malaysia (Bersatu) Pusat terhadap Setiausaha Agungnya yang disifatkan tidak tepat, mengelirukan dan berniat mencemarkan kredibiliti parti itu.

Ketua Penerangan Pas, Ahmad Fadhli Shaari berkata, tuduhan kononnya Pas tidak memberikan sebarang maklum balas sepanjang krisis berlaku adalah fitnah tidak berasas sama sekali.

Menurutnya, Pas masih menyimpan rekod komunikasi terperinci antara Setiausaha Agung Pas dan Setiausaha Agung Bersatu, sekali gus bersedia untuk mendedahkannya dalam platform yang lebih sesuai.",https://x.com/SinarOnline/status/2059518728384233871,neutral,Wed May 27 06:15:03 +0000 2026,1,0,1,462,0.0,6,4.462,,
x,comment,2059550907277410311,"@SinarOnline Jangan cakap jer.
Kalau berada di pihak yang benar, sebarang &amp; viralkan ajer di media sosial.
Kalau pihak satu lagi merasakan mereka berada di pihak yang benar, saman jer.
Biar mahkamah yang putuskan kebenaran.",,neutral,1779870175000,0,0,0,0,0.0,0,,Tok Jaks,0.0
x,post,2059566170425188802,BERSAMA is looking for trouble if they accept umno/bn/pn/pas/ppbm members or anyone affiliated w them!,https://x.com/axphalt/status/2059566170425188802,neutral,Wed May 27 09:23:34 +0000 2026,0,0,0,29,0.0,0,0.029,,
x,post,2056001512103706774,"Parti berasal dari Umno:

Onn Jaafar - IMP and Parti Negara
Fuad Hassan - PAS
Ku Li - Semangat 46
Anwar Ibrahim - PKR
Kadir Sheikh Fadzir - IKATAN
Muhyiddin Yassin - Bersatu
Shafie Apdal - Warisan
Tun M - Pejuang (dari Bersatu)
Rafizi Ramli - Parti Bersama Malaysia (dari PKR)",https://x.com/The_Endie/status/2056001512103706774,neutral,Sun May 17 13:18:53 +0000 2026,274,38,11,30671,0.0,629,413.671,,
x,comment,2056008672346853490,@The_Endie Bila plak RR pernah jadi ahli umno?,,neutral,1779025640000,17,0,3,0,0.0,26,,mohd azmi mat junoh,0.0
x,comment,2056046522903765377,"@The_Endie PSM too, if you wanna do a mental gymnastic

KMM &gt; PKMM &gt; PKMM brief membership in UMNO (1946-1948?) &gt; PUTERA-AMCJA &gt; P(S)RM &gt; PSM",,neutral,1779034665000,9,0,1,0,0.0,12,,Bukharin Helmy,0.0
x,comment,2056028676417110156,@The_Endie Parti @ Modesto’s takde ke,,neutral,1779030410000,0,0,1,0,0.0,3,,ManggaDurian,0.0
x,comment,2056013081231466592,@The_Endie Founder parti perkasa - Ibrahim Ali tuh pun asal bekas ahli umno,,neutral,1779026692000,0,0,1,0,0.0,3,,Nopa,0.0
x,comment,2056042468018450761,@The_Endie Kalau macam tu MUDA pun dari UMNO,,neutral,1779033698000,0,0,1,0,0.0,3,,Ezwan,0.0
x,comment,2056020239067017524,@The_Endie RR tak pernah join UMNO.. so tak leh masuk list.. not sure about Nik Nazmi,,neutral,1779028398000,1,0,0,0,0.0,1,,🏴 AMazing l Live Life Cool 🥳🕺,0.0
x,comment,2056215809916297221,@The_Endie The last is wrong. Rafizi is from PKR. Rafizi have nothing to do with UMNO or BN.,,neutral,1779075026000,1,0,0,0,0.0,1,,Kiruban,0.0
x,comment,2056147009061666883,@The_Endie Bila pulak RR dari Umno yg kita tahu dia lawan Umno ada lah,,neutral,1779058622000,0,0,0,0,0.0,0,,SHA🇲🇾,0.0
x,comment,2056015340874989615,"@The_Endie RR ahli UMNO?
🤔🤔🤔
@amer7211",,neutral,1779027230000,0,0,0,0,0.0,0,,kulupmelayu14,0.0
x,post,2059901807015624736,"Majlis Syura Ulama akan tentu hubungan PAS-Bersatu, kata naib presiden

👇🧵",https://x.com/fmtoday/status/2059901807015624736,neutral,Thu May 28 07:37:16 +0000 2026,0,1,1,308,0.0,5,5.308,,
x,comment,2059901808945037606,"#BeritaFMT Mohd Amar Abdullah berkata keputusan hubungan politik antara keduanya akan dibuat lepas laporan dibentangkan.

Artikel Penuh: https://t.co/o2O1Xgfxsh",,neutral,1779953837000,0,0,0,0,0.0,0,,Free Malaysia Today,0.0
x,post,2058904734388642136,"Bersatu menyifatkan tuduhan bahawa parti itu mengkhianati PAS sebagai melampau dan tidak berasas.

Dalam kenyataan rasmi, Biro Politik Bersatu menegaskan bahawa sebarang isu berbangkit sepatutnya diselesaikan secara dalaman melalui meja rundingan, bukannya didedahkan kepada umum.

Menurut mereka, tindakan Bersatu dalam isu pelantikan Menteri Besar Perlis adalah selaras dengan titah Raja Perlis dan dibuat secara tertib serta beradab.

Bersatu turut menafikan dakwaan bahawa mereka menarik sokongan terhadap kepimpinan negeri secara tidak wajar, sebaliknya menyerahkan sepenuhnya kepada kebijaksanaan pihak istana.

Sumber video: https://t.co/cHiSSJ64ED

#malaysiakini #malaysianpolitics #fyp #Bersatu #tuduhan #parti #mengkhianati #PAS #melampau #tidakberasas #BiroPolitikBersatu #diselesaikan #mejarundingan #didedahkan #umum #MenteriBesar #Perlis #selaras #titah #RajaPerlis #tertib #beradab #menariksokongan #kepimpinannegeri #tidakwajar",https://x.com/mkini_bm/status/2058904734388642136,neutral,Mon May 25 13:35:15 +0000 2026,0,0,0,995,0.0,9,0.995,,
x,post,2057671290627170364,"𝗕𝘂𝗸𝗮𝗻 𝘀𝗲𝘀𝘂𝗮𝘁𝘂 𝘆𝗮𝗻𝗴 𝗹𝘂𝗮𝗿 𝗯𝗶𝗮𝘀𝗮 𝗱𝗮𝘁𝗮𝗻𝗴 𝗱𝗮𝗿𝗶 𝗣𝗔𝗦

MARANG: Pas sedang meneliti semula hubungan dan kerjasama politik dengan Parti Pribumi Bersatu Malaysia (Bersatu) menjelang Pilihan Raya Umum Ke-16 (PRU16), termasuk kemungkinan bergerak tanpa parti itu sekiranya gagal mencapai kata sepakat.",https://x.com/Nazril_Iznil/status/2057671290627170364,neutral,Fri May 22 03:54:00 +0000 2026,12,3,3,954,0.0,27,27.954,,
x,comment,2057673785986494518,@Nazril_Iznil Abis geng² @PPBMofficial nk ikut UMNO gerak SOLO juga ker 😁😁😁?,,neutral,1779422634000,0,0,0,0,0.0,0,,Rasidi Zainal,0.0
x,comment,2057735191297511845,@Nazril_Iznil Semua parti gerak solo,,neutral,1779437275000,0,0,0,0,0.0,0,,TokPian,0.0
x,post,2059302944424780064,"PAS bidas tuduhan Biro Politik BERSATU

#BHNasional PAS sifatkan kenyataan itu tidak tepat, mengelirukan dan mencemarkan kredibiliti parti

https://t.co/h72YJ2tM7Z",https://x.com/bharianmy/status/2059302944424780064,neutral,Tue May 26 15:57:36 +0000 2026,6,2,2,943,0.0,19,16.943,,
x,post,2057740754315882590,"BERSATU teliti kenyataan Abdul Hadi, bincang dalam mesyuarat tertinggi parti

#BHnasional Kepemimpinan parti memandang serius kenyataan dibuat oleh Presiden PAS itu berkaitan hubungan dan kerjasama antara kedua-dua parti dalam PN 

https://t.co/foIuTNASWz",https://x.com/bharianmy/status/2057740754315882590,neutral,Fri May 22 08:30:01 +0000 2026,2,1,1,313,0.0,7,7.313,,
x,post,2057661055736979922,"PAS sedang meneliti semula hubungan dan kerjasama politik dengan Parti Pribumi Bersatu Malaysia (Bersatu) menjelang Pilihan Raya Umum Ke-16 (PRU16), termasuk kemungkinan bergerak tanpa parti itu sekiranya gagal mencapai kata sepakat. https://t.co/n4jWxZPigb",https://x.com/UMNONow/status/2057661055736979922,neutral,Fri May 22 03:13:19 +0000 2026,10,3,8,2996,0.0,50,42.996,,
x,post,2059253344930308464,"Calls within PAS for the party to claim seats currently held or previously contested by its Perikatan Nasional ally Bersatu are understood to be gaining momentum across several states ahead of the next general election.

Selangor PAS Youth chief Sukri Omar confirmed to Malaysiakini that discussions on the matter have already taken place at the state level, following a similar resolution tabled by Kelantan PAS Youth during a recent meeting.

“Yes, it’s the same at the Selangor state level,” he said when contacted. 

Full story: https://t.co/DaSyz79Y8F",https://x.com/malaysiakini/status/2059253344930308464,neutral,Tue May 26 12:40:31 +0000 2026,3,0,0,1010,0.0,13,4.01,,
x,post,2058905792670241040,Tak ada rasa malu ke Melayu PAS Dan BERSATU? Akhirnya Cina yang suruh korang hentikan retorik politik🤣🤣 https://t.co/wOKBMcbWKW,https://x.com/RajaMohdShahrim/status/2058905792670241040,neutral,Mon May 25 13:39:28 +0000 2026,33,7,6,1152,0.0,57,66.152,,
x,post,2057461071263453309,PAS bakal singkirkan Bersatu dari PN https://t.co/BZqtDXWr37,https://x.com/apanakdikato/status/2057461071263453309,neutral,Thu May 21 13:58:39 +0000 2026,38,7,6,13324,0.0,184,83.324,,
x,post,2057680899077226916,"Ketika bahang pilihan raya semakin terasa, PAS hari ini memberi amaran keras kepada Bersatu, malah menyatakan mereka akan mengkaji sejauh mana kerjasama yang terjalin sekarang akan diteruskan.

Presiden PAS, Abdul Hadi Awang, menegaskan setakat ini parti itu masih bersabar dengan tindak-tanduk yang didakwanya dibuat Bersatu dalam beberapa perkara.

Namun, tegas Ahli Parlimen Marang berkenaan, kesabaran mereka mempunyai batasnya. 

Berita penuh: https://t.co/u75mUd4uU1",https://x.com/mkini_bm/status/2057680899077226916,neutral,Fri May 22 04:32:10 +0000 2026,31,9,13,4648,0.0,99,92.648,,
x,comment,2057998231574028405,"@mkini_bm Apakah tujuan kamu berparti politik:
*Bergaduh dlm parti
*Bergaduh dlm bloc

Suka atau tidak politik, rakyat &amp; negara bergantung kpd kesiuman, akhlak &amp; keiklasan parti politik demi kelansungan hidup
@abdulhadiawang @MuhyiddinYassin @PNRasmiMY @PASPusat @PPBMofficial @mynewshub",,neutral,1779499988000,0,0,0,0,0.0,0,,"A KONTAR Yusup MBA , AR, UW-Madison, USA, BIG 10",0.0
x,comment,2057820652305092627,"@mkini_bm Bersatu ni jenis ""tak salah tikam belakang sesama kawan selagi bukan belakang aku"" kot????? 🤣🤣🤣🤣",,neutral,1779457650000,0,0,0,0,0.0,0,,Hamdan,0.0
x,comment,2057871171945959894,@mkini_bm Mamat ni faham ke apa yg dia ckp. Tax dan taxi pun dia x mampu beza. Abaikan je org tua nyanyuk ni,,neutral,1779469695000,0,0,0,0,0.0,0,,aj_الأمين,0.0
x,comment,2057731614046859752,"@mkini_bm Deme nak ngorat Umno balik le tu.

Nak jadi Umpas. https://t.co/izXqJeomEN",,neutral,1779436422000,0,0,0,0,0.0,0,,ᎢᎪᏞᏆᏢᎾᏁᏴᎾᎠᎾ,0.0
x,comment,2057715860111065392,@mkini_bm Oi mkini klu puak2 ni gaduh nnti u orng ikut boss mne satu parti ajaran sesat atau din cirit.,,neutral,1779432666000,0,0,0,0,0.0,0,,Boy Chan,0.0
x,comment,2057689991871172970,@mkini_bm Selepas bercerai dgn pas https://t.co/JJHawxHFdW,,neutral,1779426498000,1,0,0,0,0.0,1,,Ariffin,0.0
x,comment,2057715190985331145,@mkini_bm penyatuan melayu ni wayang ja,,neutral,1779432506000,0,0,0,0,0.0,0,,Arryan,0.0
x,comment,2058341936805883963,@mkini_bm Hahaha,,neutral,1779581934000,0,0,0,0,0.0,0,,MoNoKa913,0.0
x,comment,2057723927485731038,@mkini_bm @syahirnomic https://t.co/rK0MdKpAg1,,neutral,1779434589000,0,0,0,0,0.0,0,,BroQim🇲🇾🇵🇸,0.0
x,comment,2057711780789641306,@mkini_bm https://t.co/c29l51J6p2,,neutral,1779431693000,0,0,0,0,0.0,0,,walaununited,0.0
x,comment,2057694218588725316,@mkini_bm https://t.co/RYUuYsVxel,,neutral,1779427506000,0,0,0,0,0.0,0,,Yellow Pages,0.0
x,post,2059520957119865064,The cracks are between PAS and the TSMY side of Bersatu.,https://x.com/ckliio9/status/2059520957119865064,neutral,Wed May 27 06:23:54 +0000 2026,0,0,0,321,0.0,3,0.321,,
x,post,2058871987066540140,"PAS ni abg besar

Jangan harap PAS nak tarik balik

Sahabat Nabi pun diorang sanggup hina dan fitnah. Ini kan pula parti bersatu yang sama² tebuk atap &amp; khianat 

Eloklah tu bila pengkhianat kena khianat oleh pengkhianat 

Confirm rakyat akan tolak PRU 16 nanti

#MenangkanNegara https://t.co/klpsg4WmVW",https://x.com/adamyusuf88/status/2058871987066540140,neutral,Mon May 25 11:25:08 +0000 2026,40,8,2,1269,0.0,62,63.269,,
x,comment,2059116239629570195,"@adamyusuf88 Sama mcm DAP la..DAP nk UEC, org bawah kena ikot walaupun pada asal nya menolak. Abg besar kot",,neutral,1779766542000,0,0,1,0,0.0,3,,Nama_Aku_Rul,0.0
x,comment,2059176406421324124,"@adamyusuf88 Bosan betul dgn politik melayu2 ni, baik dalam PN atau dalam PH, mungkin faktor boomers dalam tu, ikut kepala sendiri, pikir diri sendiri satu keutamaan. Saling mencari dan menentang antara satu sama lain. Harap PN &amp; PH akan buang segala boomers yang melalut.",,neutral,1779780887000,0,0,0,0,0.0,0,,NemesisVII,0.0
x,post,2059460486027198481,"Cracks are getting bigger in PN (PAS & Bersatu) for their own good. 

No doubt.

But PM Anwar also faces complications of his own, so say observers quoted by CNA News.

No doubt too.

https://t.co/fNWz29dTbS

But I can't imagine 'the White House backlane jogger' is so blind to visual arts.",https://x.com/Jeff4Malaysia/status/2059460486027198481,neutral,Wed May 27 02:23:37 +0000 2026,26,10,11,6836,0.0,115,85.836,,
x,comment,2059794386708500560,@Jeff4Malaysia Aku baca mcm ...kami anak pondan  ..betoi kaaa https://t.co/TwYUbBSKDS,,neutral,1779928225000,1,0,0,0,0.0,1,,Rukunegara Pancasila,0.0
x,comment,2059483485287649406,@Jeff4Malaysia Wait.... is that Pandan or Pondan?,,neutral,1779854100000,7,1,4,0,0.0,21,,KK Lim,0.0
x,comment,2059655640889671683,@Jeff4Malaysia It wouldn't have been so awful if they had put the blue eye between the D and N instead.,,neutral,1779895145000,0,0,0,0,0.0,0,,Rebel Without Flaws,0.0
x,comment,2059482624931029078,@Jeff4Malaysia BN is quietly gaining strength...it will show in the next Johor polls,,neutral,1779853895000,0,0,0,0,0.0,0,,baba yoda,0.0
