platform,content,engagement,likes,comments,shares,sentiment,url,date
facebook,"𝗦𝗘𝗟𝗘𝗣𝗔𝗦 𝗣𝗔𝗦 𝗖𝗘𝗥𝗔𝗜𝗞𝗔𝗡, 𝗜𝗡𝗜 𝗖𝗘𝗥𝗜𝗧𝗔 𝗗𝗜𝗦𝗘𝗕𝗔𝗟𝗜𝗞 𝗧𝗔𝗕𝗜𝗥 𝗗𝗜 𝗣𝗜𝗛𝗔𝗞 𝗕𝗘𝗥𝗦𝗔𝗧𝗨

1. Lepas PAS “ceraikan” BERSATU, kini mereka berkelahi pula siapa sebenarnya pemilik Perikatan Nasional.

2. Semalam, 14 MP BERSATU y",0,0,0,0,neutral,https://www.facebook.com/groups/savekelantan/posts/4021228701346595/,1781143798
facebook,"PENDIRIAN PAS memutuskan kerjasama politik dengan BERSATU bakal memberi kesan besar terhadap survival Perikatan Nasional (PN) selepas ini.

Berita penuh: https://www.bharian.com.my/berita/nasional/202",0,0,0,0,neutral,https://www.facebook.com/reel/2346632452412008/,1781155912
facebook,"Reaksi Menteri Besar Terengganu yang juga Naib Presiden Pas, Datuk Seri Dr Ahmad Samsuri Mokhtar selepas Mesyuarat Khas Jawatankuasa Pas Pusat dan mengumumkan penamatan kerjasama politik dengan Bersat",0,0,0,0,neutral,https://www.facebook.com/MalaysiaGazette/posts/pfbid02RQpMeGjJoK2dz7hMLiBrdenVaNddfvLbZbriKKQAYKn2qNqH7u9JvZZfpTWJGSHBl,1780937653
facebook,"BERSATU mendakwa PAS cuba mencampuri urusan dalaman parti itu berkait isu kerjasama politik di Perlis, Kelantan dan Kedah serta tindakan pemberhentian dan pengantungan keahlian pemimpin partinya sebel",0,0,0,0,neutral,https://www.facebook.com/harianmetro/posts/pfbid02Mif1xqhGGWjihAMxj7ZFQTNnx3DgrUyUn49XRXgU1yDeXY89stxPWPccD1dA9xK2l,1780918573
facebook,"Senario baharu PRU-16

Perpisahan PAS dengan Bersatu dan Pakatan Harapan (PH) dan Barisan Nasional (BN) membawa senario baharu menjelang PRU-16. 

Peluang Perikatan Nasional (PN) membentuk kerajaan te",0,0,0,0,neutral,https://www.facebook.com/Jalil.backer/posts/pfbid0nU7d1vq8BwjVpXcT6QhkyavS18RhnoZFiu7KqKvg1FaF9udRpWWJbNTxJEtHeZfZl,1781090993
facebook,"PERIKATAN NASIONAL 
(PAS DAN BERSATU): 
SEBUAH PERJALANAN POLITIK YANG MENCORAK PERJUANGAN PEMBANGKANG

Sejarah hubungan antara PAS dan BERSATU merupakan satu perjalanan politik yang penuh dengan caba",0,0,0,0,neutral,https://www.facebook.com/permalink.php?story_fbid=pfbid04ZrzuCMT21RCVCBPUy2b9ZQR9Qj5nGWKbU2RxpDEJUdoaRxYFH2QCZVyTp1JhnXnl&id=61577564837134,1780971163
facebook,"𝗦𝗔𝗛: 𝗣𝗔𝗦 𝗖𝗘𝗥𝗔𝗜𝗞𝗔𝗡 ‘𝗣𝗘𝗥𝗣𝗔𝗗𝗨𝗔𝗡 𝗨𝗠𝗠𝗔𝗛 𝗣𝗔𝗦-𝗕𝗘𝗥𝗦𝗔𝗧𝗨’, 𝗡𝗔𝗞 𝗕𝗘𝗡𝗧𝗨𝗞 ‘𝗣𝗘𝗥𝗣𝗔𝗗𝗨𝗔𝗡 𝗨𝗠𝗠𝗔𝗛’ 𝗟𝗔𝗜𝗡

1. Begitulah cara PAS memanipulasi slogan Perpaduan Ummah, walhal yang sebenarnya PAS ialah parti “Penceraian Ummah”",0,0,0,0,neutral,https://www.facebook.com/ahmursi/posts/pfbid0YZpMCsG9sr2Aq1YYEACZSt4FRMjuR2CNiVaCSDQjJcwvbui9RKSAYuDBdsbVK2cBl,1780967693
facebook,"Walau apa pun keputusan PAS Pusat malam ini, ketahuilah ianya bermula dari sini. Kebiadaban pimpinan Bersatu terhadap pimpinan PAS tak akan dapat dilupakan oleh Ahli PAS. 

Bersatu harus belajar mengh",0,0,0,0,neutral,https://www.facebook.com/permalink.php?story_fbid=pfbid0iEwQ4B6BqVEYHHKzYttguUpqp1WEvEbPBaA9Tgb2yqzVCQSsB1ShR5Y8EpJnqzr2l&id=61589190052922,1780928074
facebook,"WHY MALAYSIANS SHOULD SUPPORT MALAY UNITY

Malay unity is for Malaysia, not just for the Malays. Let me explain.

Since before Merdeka, the call and quest for Malay unity has been championed almost ex",0,0,0,0,neutral,https://www.facebook.com/zubedy/posts/pfbid0zDNGxAsFMeMxt4E3ZW4ypsywpGpLyLLD6UBGN1q6HkWHoW6YD9YtwCyGRM4WnngCl,1781146594
facebook,"𝗦𝗘𝗟𝗘𝗣𝗔𝗦 𝗣𝗔𝗦 𝗖𝗘𝗥𝗔𝗜𝗞𝗔𝗡, 𝗜𝗡𝗜 𝗖𝗘𝗥𝗜𝗧𝗔 𝗗𝗜𝗦𝗘𝗕𝗔𝗟𝗜𝗞 𝗧𝗔𝗕𝗜𝗥 𝗗𝗜 𝗣𝗜𝗛𝗔𝗞 𝗕𝗘𝗥𝗦𝗔𝗧𝗨

1. Lepas PAS “ceraikan” BERSATU, kini mereka berkelahi pula siapa sebenarnya pemilik Perikatan Nasional.

2. Semalam, 14 MP BERSATU y",0,0,0,0,neutral,https://www.facebook.com/ahmursi/posts/pfbid02siGGf8sJGRtSRPL4Rgkk7M82Gk5d1h57KHoazeNAd29bcMFqcv1epKN78WC8cwp3l,1781143752
