platform,content,engagement,likes,comments,shares,sentiment,url,date
instagram,Keputusan Pas untuk menamatkan kerjasama politik dengan Parti Pribumi Bersatu Malaysia (Bersatu) sekali lagi menghangatkan landskap politik negara yang sememangnya tidak pernah sunyi daripada pelbagai,65,54.0,11.0,0,neutral,https://www.instagram.com/p/DZZPb0sGuXT/,2026-06-10T05:55:26+00:00
instagram,"BERSATU Sudah Jadi 'BERENAM': 13 Ahli Parlimen BERSATU Desak Parti Keluar PN

1. Seramai 13 orang Ahli Parlimen Parti BERSATU telah mengeluarkan satu kenyataan bersama di Kuala Lumpur pada 10 Jun 2026",63,63.0,0,0,neutral,https://www.instagram.com/p/DZaN1AMyfoK/,2026-06-10T15:00:41+00:00
instagram,"YOK OLDUM .Şimdi sadece O var.İki göz yoktur.Işığı değil kaynağı gösterir.Bakan da bakılan da"" O"". Sözlerim rüzgar gibidir.Dili yok ,yönü yok sadece nefes var.""O ""nefes benden değil benden geçen ""O'""n",62,55.0,7.0,0,neutral,https://www.instagram.com/p/DSx50E8Co14/,2025-12-27T20:07:46+00:00
instagram,#sembilan GE sehat dan sukses terus,62,62.0,0,0,neutral,https://www.instagram.com/p/DXY4423k_-e/,2026-04-21T09:35:38+00:00
instagram,"✨ HALO ADIK-ADIK HEBAT! ✨

Perkenalkan nama saya RINDU NUR FADILAH
Dari kelas VIII.5

Selamat datang di MPLS 2026 🚀🌌

Jangan takut mencoba, jangan ragu belajar, dan jangan berhenti berkembang. Setiap ",60,51.0,9.0,0,neutral,https://www.instagram.com/p/DZXVISlyctW/,2026-06-09T12:06:46+00:00
instagram,"PAS LAFAZ TALAK, TAPI PAS JUGA PALING TERSAKITI!

Satu hal yang menarik apabila PAS hari ini tampil menjelaskan bahawa kenyataan Tan Sri Abdul Hadi Awang bukanlah punca konflik dengan BERSATU, sebalik",50,41.0,9.0,0,neutral,https://www.instagram.com/p/DZXFi1fiQAh/,2026-06-09T09:50:15+00:00
instagram,"""Education does not change the world. Education changes people. People change the world."" - Paulo Freire

Halo, saya Muhammad Wazhif Nadzirulhaq dari SMAI Al-Azhar 4 Kemang Pratama Bekasi Jawa Barat, ",48,39.0,9.0,0,neutral,https://www.instagram.com/p/DZW5ZKPzvGy/,2026-06-09T08:04:23+00:00
instagram,"𓍯 . . Halaman #sembilan ; Type ""ciwikuki"" &like this post to get a feedback! 
-
-
-
#rp",48,20.0,28.0,0,neutral,https://www.instagram.com/p/DYziCFsD8PR/,2026-05-26T14:26:48+00:00
instagram,WISATA MASALALU #sembilan #akunkelasvi🅰️ #fyp,48,48.0,0,0,neutral,https://www.instagram.com/p/DVzS6Pok5Xk/,2026-03-12T22:40:31+00:00
instagram,"Bersatu will remain in Perikatan Nasional after PAS severed its political cooperation with the party, says Tan Sri Muhyiddin Yassin.

The Bersatu president expressed his disappointment that the cooper",45,43.0,2.0,0,neutral,https://www.instagram.com/p/DZW1enmjLkC/,2026-06-09T07:30:09+00:00
instagram,"Temple land disputes: religious faith and historical context must be considered in solutions - Muhyiddin

#latest #vanakkammalaysia #Temple #land #disputes #religious #faith #historical #context #must",43,43.0,0,0,neutral,https://www.instagram.com/p/DT0DaX7EYKl/,2026-01-22T12:41:30+00:00
instagram,"Darul Aman Berselawat : Sambutan Malam Isra' Wal Mikraj

26 Januari 2025 | Ahad
6.00 PM - 12.00 AM
📍Lotuss Stargate, Alor Setar, Kedah 

Muslimin & Muslimat Dijemput Hadir 

#infomaulid #sanusimdnor #",43,43.0,0,0,neutral,https://www.instagram.com/p/DFJfSnGzDxl/,2025-01-23T00:38:15+00:00
instagram,"Muhyiddin to step down as PN chief effective Jan 1; amid PAS–BERSATU rift?

#latest #vanakkammalaysia #Muhyiddin #stepdown #PN #chiefeffective #Jan1 #amid #PAS #BERSATU #rift #trendingnewsmalaysia​ #m",42,42.0,0,0,neutral,https://www.instagram.com/p/DS3uJ2mkluB/,2025-12-30T02:21:19+00:00
instagram,"I'm In.I'm ready🔥

Halo sobat spensix semuanya perkenalkan nama saya indhira farras shabitah saya berasal dari kelas 8.6 .
Disini saya akan memberikan asalan saya ingin mengikuti volunteer panitia MPL",40,32.0,8.0,0,neutral,https://www.instagram.com/p/DZZElFdSTT2/,2026-06-10T04:20:37+00:00
instagram,#happygraduation #sembilan,38,38.0,0,0,neutral,https://www.instagram.com/p/DYbGJV6ESf7/,2026-05-17T02:41:21+00:00
